frame,xmin,xmax,ymin,ymax,class_id
1478732938021507232.jpg,281,298,138,168,1
1478732938021507232.jpg,292,317,138,178,1
1478732938021507232.jpg,308,345,137,182,1
1478732938021507232.jpg,340,404,116,201,1
1478732938595131949.jpg,78,135,144,183,1
1478732938595131949.jpg,132,150,145,176,1
1478732938595131949.jpg,152,175,146,166,1
1478732938595131949.jpg,296,316,139,173,1
1478732938595131949.jpg,307,352,139,186,1
1478732938595131949.jpg,313,369,137,185,1
1478732938595131949.jpg,339,423,128,209,1
1478732939170617036.jpg,23,106,140,196,1
1478732939170617036.jpg,103,129,147,182,1
1478732939170617036.jpg,137,165,143,168,1
1478732939170617036.jpg,291,321,138,176,1
1478732939170617036.jpg,292,309,139,179,1
1478732939170617036.jpg,306,343,134,182,1
1478732939170617036.jpg,337,434,129,206,1
1478732939170617036.jpg,339,451,128,198,1
1478732939741396147.jpg,46,92,141,192,1
1478732939741396147.jpg,117,156,142,172,1
1478732939741396147.jpg,272,299,131,169,1
1478732939741396147.jpg,291,317,132,174,1
1478732939741396147.jpg,308,369,135,182,1
1478732939741396147.jpg,310,352,133,192,1
1478732939741396147.jpg,339,438,123,204,1
1478732940315838154.jpg,93,142,146,179,1
1478732940315838154.jpg,131,152,143,171,1
1478732940315838154.jpg,132,153,143,170,1
1478732940315838154.jpg,147,164,139,164,1
1478732940315838154.jpg,159,172,139,162,1
1478732940315838154.jpg,169,191,144,163,1
1478732940315838154.jpg,254,269,139,161,1
1478732940315838154.jpg,263,288,136,160,1
1478732940315838154.jpg,283,317,133,171,1
1478732940315838154.jpg,312,357,127,183,1
1478732940315838154.jpg,349,447,134,216,1
1478732940888951593.jpg,57,116,142,190,1
1478732940888951593.jpg,110,138,145,177,1
1478732940888951593.jpg,116,137,147,174,1
1478732940888951593.jpg,134,151,144,170,1
1478732940888951593.jpg,152,165,143,166,1
1478732940888951593.jpg,164,185,144,163,1
1478732940888951593.jpg,211,223,145,157,1
1478732940888951593.jpg,259,274,140,162,1
1478732940888951593.jpg,267,298,138,161,1
1478732940888951593.jpg,296,361,127,185,1
1478732941462829337.jpg,71,112,144,181,1
1478732941462829337.jpg,74,113,142,187,1
1478732941462829337.jpg,112,137,140,177,1
1478732941462829337.jpg,134,155,138,170,1
1478732941462829337.jpg,153,177,143,165,1
1478732941462829337.jpg,209,225,143,154,1
1478732941462829337.jpg,261,276,137,160,1
1478732941462829337.jpg,276,311,135,160,1
1478732941462829337.jpg,335,474,115,210,1
1478732942036055939.jpg,54,103,141,189,1
1478732942036055939.jpg,98,132,140,179,1
1478732942036055939.jpg,127,162,148,170,1
1478732942036055939.jpg,128,161,146,171,1
1478732942036055939.jpg,155,173,143,169,1
1478732942036055939.jpg,201,217,143,157,1
1478732942036055939.jpg,258,278,137,163,1
1478732942036055939.jpg,275,332,138,172,1
1478732942608982538.jpg,55,104,135,189,1
1478732942608982538.jpg,102,147,145,173,1
1478732942608982538.jpg,103,148,142,178,1
1478732942608982538.jpg,143,161,142,168,1
1478732942608982538.jpg,194,213,142,159,1
1478732942608982538.jpg,265,285,139,165,1
1478732942608982538.jpg,282,299,130,159,1
1478732942608982538.jpg,289,355,137,180,1
1478732943182922904.jpg,72,127,137,183,1
1478732943182922904.jpg,74,129,145,177,1
1478732943182922904.jpg,128,157,145,170,1
1478732943182922904.jpg,150,173,144,164,1
1478732943182922904.jpg,191,213,143,160,1
1478732943182922904.jpg,193,216,142,160,1
1478732943182922904.jpg,249,262,141,159,1
1478732943182922904.jpg,256,277,143,163,1
1478732943182922904.jpg,272,302,140,169,1
1478732943182922904.jpg,299,326,124,175,1
1478732943182922904.jpg,301,356,126,179,1
1478732943182922904.jpg,309,429,130,196,1
1478732943757668692.jpg,17,113,141,197,1
1478732943757668692.jpg,25,105,147,190,1
1478732943757668692.jpg,111,137,144,178,1
1478732943757668692.jpg,143,172,139,165,1
1478732943757668692.jpg,185,213,140,164,1
1478732943757668692.jpg,187,212,141,161,1
1478732943757668692.jpg,257,270,142,159,1
1478732943757668692.jpg,266,291,141,166,1
1478732943757668692.jpg,289,338,133,174,1
1478732943757668692.jpg,332,371,118,198,1
1478732943757668692.jpg,334,446,110,198,1
1478732944329602103.jpg,56,116,142,189,1
1478732944329602103.jpg,138,167,140,167,1
1478732944329602103.jpg,172,209,135,170,1
1478732944329602103.jpg,175,210,139,165,1
1478732944329602103.jpg,261,276,135,163,1
1478732944329602103.jpg,273,308,138,167,1
1478732944329602103.jpg,305,389,131,186,1
1478732944903300106.jpg,138,193,128,172,1
1478732944903300106.jpg,144,190,133,171,1
1478732944903300106.jpg,270,285,135,163,1
1478732944903300106.jpg,280,325,137,168,1
1478732944903300106.jpg,341,476,127,213,1
1478732945476911680.jpg,276,318,131,171,1
1478732945476911680.jpg,277,297,129,171,1
1478732945476911680.jpg,291,352,135,177,1
1478732946050736131.jpg,82,140,141,173,1
1478732946050736131.jpg,283,324,123,176,1
1478732946050736131.jpg,287,315,124,181,1
1478732946050736131.jpg,309,398,124,194,1
1478732946623833067.jpg,57,115,137,177,1
1478732946623833067.jpg,209,229,141,156,1
1478732946623833067.jpg,226,238,140,154,1
1478732946623833067.jpg,236,259,137,152,1
1478732946623833067.jpg,289,308,134,172,1
1478732946623833067.jpg,301,395,110,187,1
1478732946623833067.jpg,301,356,114,191,1
1478732947197548304.jpg,7,94,141,190,1
1478732947197548304.jpg,208,228,145,159,1
1478732947197548304.jpg,220,238,144,157,1
1478732947197548304.jpg,235,258,141,157,1
1478732947197548304.jpg,295,320,137,175,1
1478732947197548304.jpg,309,348,131,186,1
1478732947197548304.jpg,312,356,134,190,1
1478732947197548304.jpg,341,478,87,221,1
1478732947770805027.jpg,44,83,147,177,1
1478732947770805027.jpg,206,229,144,162,1
1478732947770805027.jpg,227,239,143,158,1
1478732947770805027.jpg,235,265,141,160,1
1478732947770805027.jpg,303,320,141,160,1
1478732947770805027.jpg,307,328,145,180,1
1478732947770805027.jpg,317,359,138,192,1
1478732948344939058.jpg,204,227,144,162,1
1478732948344939058.jpg,225,237,143,158,1
1478732948344939058.jpg,234,264,139,158,1
1478732948344939058.jpg,307,337,137,161,1
1478732948344939058.jpg,325,380,139,198,1
1478732948916946156.jpg,189,220,141,161,1
1478732948916946156.jpg,218,232,140,157,1
1478732948916946156.jpg,232,262,138,157,1
1478732948916946156.jpg,310,352,133,163,1
1478732948916946156.jpg,361,375,129,156,3
1478732949490930331.jpg,170,200,146,166,1
1478732949490930331.jpg,199,216,145,162,1
1478732949490930331.jpg,216,246,140,159,1
1478732949490930331.jpg,316,358,139,169,1
1478732949490930331.jpg,362,376,134,162,3
1478732950065099507.jpg,138,172,146,168,1
1478732950065099507.jpg,166,189,148,165,1
1478732950065099507.jpg,192,221,143,160,1
1478732950065099507.jpg,318,365,140,173,1
1478732950638362261.jpg,88,138,144,169,1
1478732950638362261.jpg,132,162,142,168,1
1478732950638362261.jpg,165,200,139,160,1
1478732950638362261.jpg,326,399,133,178,1
1478732951212006045.jpg,26,87,146,181,1
1478732951212006045.jpg,83,128,146,172,1
1478732951212006045.jpg,134,177,139,165,1
1478732951212006045.jpg,319,341,130,183,1
1478732951212006045.jpg,329,391,135,189,1
1478732951784880409.jpg,93,150,138,170,1
1478732951784880409.jpg,193,214,141,155,1
1478732951784880409.jpg,328,377,125,200,1
1478732951784880409.jpg,339,409,130,193,1
1478732952358016507.jpg,37,107,132,173,1
1478732952358016507.jpg,176,197,138,152,1
1478732952358016507.jpg,196,214,134,150,1
1478732952358016507.jpg,367,379,127,138,1
1478732952358016507.jpg,378,391,127,138,1
1478732952358016507.jpg,390,403,129,139,1
1478732952358016507.jpg,402,416,127,140,1
1478732952358016507.jpg,424,460,124,137,1
1478732952932500840.jpg,158,186,140,156,1
1478732952932500840.jpg,178,187,138,156,1
1478732952932500840.jpg,187,205,136,153,1
1478732952932500840.jpg,271,292,139,156,1
1478732952932500840.jpg,384,398,131,141,1
1478732952932500840.jpg,397,410,130,141,1
1478732952932500840.jpg,411,423,130,140,1
1478732952932500840.jpg,426,440,131,144,1
1478732952932500840.jpg,452,479,128,141,1
1478732953505659042.jpg,146,176,140,157,1
1478732953505659042.jpg,166,179,139,159,1
1478732953505659042.jpg,178,198,139,155,1
1478732953505659042.jpg,279,307,139,156,1
1478732953505659042.jpg,409,423,127,137,1
1478732953505659042.jpg,419,432,126,137,1
1478732954078908212.jpg,127,159,140,164,1
1478732954078908212.jpg,154,172,139,163,1
1478732954078908212.jpg,169,192,142,158,1
1478732954078908212.jpg,287,315,138,162,1
1478732954078908212.jpg,422,440,121,137,1
1478732954652069815.jpg,85,134,142,169,1
1478732954652069815.jpg,130,152,139,162,1
1478732954652069815.jpg,154,181,139,157,1
1478732954652069815.jpg,175,188,137,158,1
1478732954652069815.jpg,276,302,141,158,1
1478732954652069815.jpg,295,339,139,163,1
1478732955226686824.jpg,17,98,135,178,1
1478732955226686824.jpg,83,124,136,171,1
1478732955226686824.jpg,93,127,135,173,1
1478732955226686824.jpg,136,167,139,163,1
1478732955226686824.jpg,136,170,139,161,1
1478732955226686824.jpg,165,183,139,160,1
1478732955226686824.jpg,282,316,143,163,1
1478732955226686824.jpg,315,381,142,180,1
1478732955800366402.jpg,108,152,141,169,1
1478732955800366402.jpg,112,152,141,171,1
1478732955800366402.jpg,149,167,145,165,1
1478732955800366402.jpg,290,336,144,172,1
1478732956373191280.jpg,61,122,140,178,1
1478732956373191280.jpg,64,126,142,171,1
1478732956373191280.jpg,116,144,141,172,1
1478732956373191280.jpg,121,145,138,171,1
1478732956373191280.jpg,141,159,142,164,1
1478732956373191280.jpg,229,242,141,163,1
1478732956373191280.jpg,237,264,139,160,1
1478732956373191280.jpg,307,364,142,179,1
1478732956945881235.jpg,68,117,138,169,1
1478732956945881235.jpg,80,119,135,176,1
1478732956945881235.jpg,116,145,141,163,1
1478732956945881235.jpg,120,143,141,159,1
1478732956945881235.jpg,229,242,136,158,1
1478732956945881235.jpg,237,268,137,158,1
1478732956945881235.jpg,336,441,138,192,1
1478732957520281591.jpg,98,126,141,163,1
1478732957520281591.jpg,99,122,142,160,1
1478732957520281591.jpg,224,237,137,159,1
1478732957520281591.jpg,238,268,137,163,1
1478732958093722443.jpg,75,106,138,167,1
1478732958093722443.jpg,77,107,144,162,1
1478732958093722443.jpg,182,199,141,157,1
1478732958093722443.jpg,193,220,142,159,1
1478732958093722443.jpg,221,243,140,170,1
1478732958093722443.jpg,238,280,135,167,1
1478732958667234637.jpg,60,100,143,176,1
1478732958667234637.jpg,64,98,146,172,1
1478732958667234637.jpg,96,112,147,168,1
1478732958667234637.jpg,196,213,144,160,1
1478732958667234637.jpg,210,236,144,162,1
1478732958667234637.jpg,210,237,144,162,1
1478732958667234637.jpg,244,266,135,173,1
1478732958667234637.jpg,262,317,135,173,1
1478732959239888095.jpg,29,86,144,185,1
1478732959239888095.jpg,33,90,147,181,1
1478732959239888095.jpg,81,109,148,174,1
1478732959239888095.jpg,86,111,146,176,1
1478732959239888095.jpg,108,122,148,168,1
1478732959239888095.jpg,116,135,144,167,1
1478732959239888095.jpg,214,231,148,165,1
1478732959239888095.jpg,226,260,148,170,1
1478732959239888095.jpg,227,253,149,167,1
1478732959239888095.jpg,266,300,144,181,1
1478732959239888095.jpg,294,380,133,190,1
1478732959813751284.jpg,47,96,136,173,1
1478732959813751284.jpg,47,97,140,166,1
1478732959813751284.jpg,93,112,137,164,1
1478732959813751284.jpg,107,135,136,158,1
1478732959813751284.jpg,109,135,137,157,1
1478732959813751284.jpg,134,153,139,154,1
1478732959813751284.jpg,225,245,138,155,1
1478732959813751284.jpg,238,272,135,159,1
1478732959813751284.jpg,240,276,134,165,1
1478732959813751284.jpg,298,353,124,190,1
1478732959813751284.jpg,302,377,127,186,1
1478732960388689345.jpg,0,76,146,186,1
1478732960388689345.jpg,0,76,143,193,1
1478732960388689345.jpg,65,100,147,182,1
1478732960388689345.jpg,68,100,145,186,1
1478732960388689345.jpg,103,138,140,169,1
1478732960388689345.jpg,107,136,146,166,1
1478732960388689345.jpg,141,161,146,161,1
1478732960388689345.jpg,226,241,143,158,1
1478732960388689345.jpg,239,268,145,163,1
1478732960388689345.jpg,241,264,140,164,1
1478732960388689345.jpg,256,304,142,172,1
1478732960388689345.jpg,261,305,142,175,1
1478732960960770678.jpg,83,131,137,172,1
1478732960960770678.jpg,88,127,138,168,1
1478732960960770678.jpg,137,162,142,157,1
1478732960960770678.jpg,234,249,138,153,1
1478732960960770678.jpg,249,277,139,165,1
1478732960960770678.jpg,251,280,138,161,1
1478732960960770678.jpg,272,338,129,172,1
1478732960960770678.jpg,273,338,131,178,1
1478732961533995077.jpg,56,111,136,178,1
1478732961533995077.jpg,58,109,136,170,1
1478732961533995077.jpg,135,160,142,161,1
1478732961533995077.jpg,166,183,141,153,1
1478732961533995077.jpg,182,191,140,151,1
1478732961533995077.jpg,244,264,136,155,1
1478732961533995077.jpg,263,309,130,169,1
1478732961533995077.jpg,263,309,136,168,1
1478732961533995077.jpg,303,403,128,193,1
1478732961533995077.jpg,304,405,130,187,1
1478732962110057984.jpg,6,88,141,190,1
1478732962110057984.jpg,122,158,150,168,1
1478732962110057984.jpg,252,274,145,162,1
1478732962110057984.jpg,285,349,140,185,1
1478732962681640836.jpg,108,150,147,167,1
1478732962681640836.jpg,265,287,141,158,1
1478732962681640836.jpg,319,444,135,209,1
1478732963254582789.jpg,83,141,146,173,1
1478732963254582789.jpg,168,190,139,160,1
1478732963254582789.jpg,275,307,140,162,1
1478732963254582789.jpg,381,400,135,148,1
1478732963828148499.jpg,21,104,143,180,1
1478732963828148499.jpg,160,182,138,159,1
1478732963828148499.jpg,214,224,139,150,1
1478732963828148499.jpg,283,325,139,168,1
1478732963828148499.jpg,396,423,137,153,1
1478732963828148499.jpg,398,416,136,149,1
1478732964401356486.jpg,142,172,138,162,1
1478732964401356486.jpg,176,194,145,158,1
1478732964401356486.jpg,212,223,139,150,1
1478732964401356486.jpg,253,266,137,149,1
1478732964401356486.jpg,279,310,137,163,1
1478732964401356486.jpg,298,351,139,174,1
1478732964401356486.jpg,412,439,136,152,1
1478732964401356486.jpg,418,436,135,149,1
1478732964976353901.jpg,119,157,141,169,1
1478732964976353901.jpg,167,185,148,161,1
1478732964976353901.jpg,211,223,145,157,1
1478732964976353901.jpg,253,266,144,156,1
1478732964976353901.jpg,286,328,145,174,1
1478732964976353901.jpg,320,412,139,195,1
1478732965548444956.jpg,86,131,143,177,1
1478732965548444956.jpg,152,175,146,164,1
1478732965548444956.jpg,206,219,145,157,1
1478732965548444956.jpg,250,266,143,156,1
1478732965548444956.jpg,301,362,144,183,1
1478732966121895616.jpg,31,103,136,184,1
1478732966121895616.jpg,145,168,145,163,1
1478732966121895616.jpg,207,220,140,149,1
1478732966121895616.jpg,255,274,135,152,1
1478732966121895616.jpg,339,455,133,195,1
1478732966695979242.jpg,130,164,140,162,1
1478732966695979242.jpg,212,227,138,148,1
1478732966695979242.jpg,265,289,133,150,1
1478732967269142021.jpg,101,141,151,176,1
1478732967269142021.jpg,209,225,148,159,1
1478732967269142021.jpg,267,293,145,165,1
1478732967842606659.jpg,52,115,142,178,1
1478732967842606659.jpg,210,227,139,151,1
1478732967842606659.jpg,274,309,133,161,1
1478732968416336391.jpg,209,223,143,155,1
1478732968416336391.jpg,285,327,137,170,1
1478732968989766548.jpg,207,223,133,147,1
1478732968989766548.jpg,298,356,125,169,1
1478732969563715761.jpg,67,95,141,163,1
1478732969563715761.jpg,205,225,140,155,1
1478732969563715761.jpg,299,322,129,163,1
1478732969563715761.jpg,310,338,131,166,1
1478732969563715761.jpg,332,424,122,188,1
1478732970136541994.jpg,32,64,144,164,1
1478732970136541994.jpg,33,60,143,167,1
1478732970136541994.jpg,199,219,141,156,1
1478732970136541994.jpg,282,297,131,160,1
1478732970136541994.jpg,294,313,128,163,1
1478732970136541994.jpg,309,349,128,173,1
1478732970136541994.jpg,329,411,126,180,1
1478732970709600644.jpg,191,212,145,161,1
1478732970709600644.jpg,272,291,145,160,1
1478732970709600644.jpg,286,305,136,171,1
1478732970709600644.jpg,301,348,135,176,1
1478732970709600644.jpg,303,337,133,175,1
1478732970709600644.jpg,328,404,127,189,1
1478732971283749678.jpg,188,209,142,158,1
1478732971283749678.jpg,275,294,143,157,1
1478732971283749678.jpg,302,333,130,174,1
1478732971283749678.jpg,302,345,130,176,1
1478732971283749678.jpg,324,397,125,181,1
1478732971283749678.jpg,327,412,129,184,1
1478732971857193116.jpg,177,201,141,159,1
1478732971857193116.jpg,178,202,142,159,1
1478732971857193116.jpg,276,295,145,159,1
1478732971857193116.jpg,322,402,128,188,1
1478732971857193116.jpg,323,409,125,199,1
1478732972431828889.jpg,167,195,140,161,1
1478732972431828889.jpg,170,194,144,160,1
1478732972431828889.jpg,279,303,145,162,1
1478732972431828889.jpg,335,373,135,162,1
1478732973003710266.jpg,154,186,140,160,1
1478732973003710266.jpg,157,184,140,160,1
1478732973003710266.jpg,188,207,140,156,1
1478732973003710266.jpg,284,312,140,161,1
1478732973003710266.jpg,354,392,129,156,1
1478732973577461706.jpg,137,173,141,165,1
1478732973577461706.jpg,138,172,143,163,1
1478732973577461706.jpg,181,200,142,157,1
1478732973577461706.jpg,291,324,140,164,1
1478732973577461706.jpg,373,434,123,165,1
1478732974150823314.jpg,108,153,134,164,1
1478732974150823314.jpg,112,155,136,164,1
1478732974150823314.jpg,145,170,132,161,1
1478732974150823314.jpg,169,192,135,153,1
1478732974150823314.jpg,271,291,129,151,1
1478732974150823314.jpg,285,310,130,156,1
1478732974150823314.jpg,301,343,135,164,1
1478732974723946216.jpg,66,129,135,173,1
1478732974723946216.jpg,68,133,133,173,1
1478732974723946216.jpg,120,149,131,168,1
1478732974723946216.jpg,123,148,136,164,1
1478732974723946216.jpg,158,183,137,158,1
1478732974723946216.jpg,180,195,139,155,1
1478732974723946216.jpg,273,293,136,158,1
1478732974723946216.jpg,275,302,134,161,1
1478732974723946216.jpg,291,335,133,164,1
1478732974723946216.jpg,292,333,135,165,1
1478732974723946216.jpg,319,384,136,176,1
1478732975297354654.jpg,73,120,131,170,1
1478732975297354654.jpg,76,119,132,170,1
1478732975297354654.jpg,144,174,135,158,1
1478732975297354654.jpg,170,186,140,156,1
1478732975297354654.jpg,171,189,141,156,1
1478732975297354654.jpg,261,287,136,155,1
1478732975297354654.jpg,280,313,134,161,1
1478732975297354654.jpg,281,314,136,161,1
1478732975297354654.jpg,303,371,132,173,1
1478732975297354654.jpg,306,373,135,171,1
1478732975871054932.jpg,0,72,124,190,1
1478732975871054932.jpg,121,159,135,164,1
1478732975871054932.jpg,157,179,143,158,1
1478732975871054932.jpg,160,178,140,156,1
1478732975871054932.jpg,263,296,137,155,1
1478732975871054932.jpg,288,342,134,165,1
1478732975871054932.jpg,289,346,133,170,1
1478732975871054932.jpg,330,425,128,187,1
1478732975871054932.jpg,332,433,129,177,1
1478732976444296363.jpg,93,143,134,172,1
1478732976444296363.jpg,141,171,140,159,1
1478732976444296363.jpg,269,314,133,155,1
1478732976444296363.jpg,307,385,124,179,1
1478732977019826643.jpg,40,114,133,183,1
1478732977019826643.jpg,118,156,141,166,1
1478732977019826643.jpg,273,331,133,160,1
1478732977019826643.jpg,340,468,111,195,1
1478732977591822000.jpg,91,142,141,171,1
1478732977591822000.jpg,126,155,136,164,1
1478732977591822000.jpg,157,175,144,161,1
1478732977591822000.jpg,285,356,127,162,1
1478732978165601170.jpg,40,110,145,187,1
1478732978165601170.jpg,94,137,140,175,1
